id,classname,method_name,method_sig,method_def_line,mut_location,mut_start,mut_end,mut_operator,orig_token,pred_token,pred_pos,pred_score,masked_expr,masked_seq
96,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,34,1240,1241,UnaryOperatorMutator,++,--,4,2.1070476E-4,pos<mask>,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length(); pos<mask>) {
            Character c = string.charAt(pos);
            if (map.containsKey(c))
                accum.append('&').append(map.get(c)).append(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
97,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,34,1237,1239,IdentifierMutator-Variable,pos,position,2,2.0677442E-4,<mask>,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length();<mask>++) {
            Character c = string.charAt(pos);
            if (map.containsKey(c))
                accum.append('&').append(map.get(c)).append(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
98,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,34,1237,1239,IdentifierMutator-Variable,pos,++,3,7.6201875E-5,<mask>,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length();<mask>++) {
            Character c = string.charAt(pos);
            if (map.containsKey(c))
                accum.append('&').append(map.get(c)).append(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
99,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,34,1237,1239,IdentifierMutator-Variable,pos,p,4,6.535432E-5,<mask>,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length();<mask>++) {
            Character c = string.charAt(pos);
            if (map.containsKey(c))
                accum.append('&').append(map.get(c)).append(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
100,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,35,1279,1284,MethodCallMutator,charAt,get,0,0.8437215,string.<mask>(pos),"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length(); pos++) {
            Character c = string.<mask>(pos);
            if (map.containsKey(c))
                accum.append('&').append(map.get(c)).append(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
101,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,35,1279,1284,MethodCallMutator,charAt,item,1,0.042982977,string.<mask>(pos),"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length(); pos++) {
            Character c = string.<mask>(pos);
            if (map.containsKey(c))
                accum.append('&').append(map.get(c)).append(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
102,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,35,1279,1284,MethodCallMutator,charAt,at,2,0.034467835,string.<mask>(pos),"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length(); pos++) {
            Character c = string.<mask>(pos);
            if (map.containsKey(c))
                accum.append('&').append(map.get(c)).append(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
103,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,35,1279,1284,MethodCallMutator,charAt,char,3,0.028167855,string.<mask>(pos),"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length(); pos++) {
            Character c = string.<mask>(pos);
            if (map.containsKey(c))
                accum.append('&').append(map.get(c)).append(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
104,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,35,1279,1284,MethodCallMutator,charAt,At,4,0.023455221,string.<mask>(pos),"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length(); pos++) {
            Character c = string.<mask>(pos);
            if (map.containsKey(c))
                accum.append('&').append(map.get(c)).append(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
105,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,35,1272,1277,IdentifierMutator-Variable,string,String,2,1.6051217E-5,<mask>,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length(); pos++) {
            Character c =<mask>.charAt(pos);
            if (map.containsKey(c))
                accum.append('&').append(map.get(c)).append(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
106,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,35,1272,1277,IdentifierMutator-Variable,string,source,3,1.5689879E-5,<mask>,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length(); pos++) {
            Character c =<mask>.charAt(pos);
            if (map.containsKey(c))
                accum.append('&').append(map.get(c)).append(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
107,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,35,1272,1277,IdentifierMutator-Variable,string,str,4,7.864397E-6,<mask>,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length(); pos++) {
            Character c =<mask>.charAt(pos);
            if (map.containsKey(c))
                accum.append('&').append(map.get(c)).append(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
108,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,35,1286,1288,IdentifierMutator-Variable,pos,Pos,2,1.3622809E-4,<mask>,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length(); pos++) {
            Character c = string.charAt(<mask>);
            if (map.containsKey(c))
                accum.append('&').append(map.get(c)).append(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
109,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,35,1286,1288,IdentifierMutator-Variable,pos,position,3,4.323409E-5,<mask>,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length(); pos++) {
            Character c = string.charAt(<mask>);
            if (map.containsKey(c))
                accum.append('&').append(map.get(c)).append(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
110,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,35,1286,1288,IdentifierMutator-Variable,pos,0,4,1.9595855E-5,<mask>,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length(); pos++) {
            Character c = string.charAt(<mask>);
            if (map.containsKey(c))
                accum.append('&').append(map.get(c)).append(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
111,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,36,1312,1322,MethodCallMutator,containsKey,has,0,0.46549803,map.<mask>(c),"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length(); pos++) {
            Character c = string.charAt(pos);
            if (map.<mask>(c))
                accum.append('&').append(map.get(c)).append(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
112,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,36,1312,1322,MethodCallMutator,containsKey,key,1,0.2530671,map.<mask>(c),"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length(); pos++) {
            Character c = string.charAt(pos);
            if (map.<mask>(c))
                accum.append('&').append(map.get(c)).append(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
113,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,36,1312,1322,MethodCallMutator,containsKey,get,2,0.13834518,map.<mask>(c),"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length(); pos++) {
            Character c = string.charAt(pos);
            if (map.<mask>(c))
                accum.append('&').append(map.get(c)).append(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
114,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,36,1312,1322,MethodCallMutator,containsKey,remove,3,0.030360505,map.<mask>(c),"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length(); pos++) {
            Character c = string.charAt(pos);
            if (map.<mask>(c))
                accum.append('&').append(map.get(c)).append(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
115,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,36,1312,1322,MethodCallMutator,containsKey,add,4,0.02725675,map.<mask>(c),"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length(); pos++) {
            Character c = string.charAt(pos);
            if (map.<mask>(c))
                accum.append('&').append(map.get(c)).append(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
116,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,36,1308,1310,IdentifierMutator-Variable,map,Map,1,1.0279687E-5,<mask>,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length(); pos++) {
            Character c = string.charAt(pos);
            if (<mask>.containsKey(c))
                accum.append('&').append(map.get(c)).append(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
117,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,36,1308,1310,IdentifierMutator-Variable,map,dict,2,3.3842414E-6,<mask>,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length(); pos++) {
            Character c = string.charAt(pos);
            if (<mask>.containsKey(c))
                accum.append('&').append(map.get(c)).append(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
118,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,36,1308,1310,IdentifierMutator-Variable,map,code,4,1.6324593E-6,<mask>,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length(); pos++) {
            Character c = string.charAt(pos);
            if (<mask>.containsKey(c))
                accum.append('&').append(map.get(c)).append(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
119,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,36,1324,1324,IdentifierMutator-Variable,c,cc,2,5.5384917E-6,<mask>,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length(); pos++) {
            Character c = string.charAt(pos);
            if (map.containsKey(<mask>))
                accum.append('&').append(map.get(c)).append(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
120,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,36,1324,1324,IdentifierMutator-Variable,c,f,3,2.57933E-6,<mask>,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length(); pos++) {
            Character c = string.charAt(pos);
            if (map.containsKey(<mask>))
                accum.append('&').append(map.get(c)).append(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
121,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,36,1324,1324,IdentifierMutator-Variable,c,lc,4,1.4453751E-6,<mask>,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length(); pos++) {
            Character c = string.charAt(pos);
            if (map.containsKey(<mask>))
                accum.append('&').append(map.get(c)).append(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
122,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,37,1381,1386,MethodCallMutator,append,join,1,1.3803183E-4,"accum.<mask>('&').<mask>(map.get(c)).<mask>(';')","String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length(); pos++) {
            Character c = string.charAt(pos);
            if (map.containsKey(c))
                accum.append('&').append(map.get(c)).<mask>(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
123,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,37,1381,1386,MethodCallMutator,append,end,2,1.1522854E-4,"accum.<mask>('&').<mask>(map.get(c)).<mask>(';')","String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length(); pos++) {
            Character c = string.charAt(pos);
            if (map.containsKey(c))
                accum.append('&').append(map.get(c)).<mask>(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
124,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,37,1381,1386,MethodCallMutator,append,replace,3,1.2333667E-5,"accum.<mask>('&').<mask>(map.get(c)).<mask>(';')","String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length(); pos++) {
            Character c = string.charAt(pos);
            if (map.containsKey(c))
                accum.append('&').append(map.get(c)).<mask>(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
125,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,37,1381,1386,MethodCallMutator,append,escape,4,1.23142045E-5,"accum.<mask>('&').<mask>(map.get(c)).<mask>(';')","String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length(); pos++) {
            Character c = string.charAt(pos);
            if (map.containsKey(c))
                accum.append('&').append(map.get(c)).<mask>(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
126,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,37,1362,1367,MethodCallMutator,append,end,1,2.0685203E-4,"accum.<mask>('&').<mask>(map.get(c))","String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length(); pos++) {
            Character c = string.charAt(pos);
            if (map.containsKey(c))
                accum.append('&').<mask>(map.get(c)).append(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
127,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,37,1362,1367,MethodCallMutator,append,join,2,1.1410454E-4,"accum.<mask>('&').<mask>(map.get(c))","String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length(); pos++) {
            Character c = string.charAt(pos);
            if (map.containsKey(c))
                accum.append('&').<mask>(map.get(c)).append(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
128,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,37,1362,1367,MethodCallMutator,append,escape,4,4.366178E-5,"accum.<mask>('&').<mask>(map.get(c))","String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length(); pos++) {
            Character c = string.charAt(pos);
            if (map.containsKey(c))
                accum.append('&').<mask>(map.get(c)).append(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
129,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,37,1350,1355,MethodCallMutator,append,end,1,4.1269337E-5,"accum.<mask>('&')","String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length(); pos++) {
            Character c = string.charAt(pos);
            if (map.containsKey(c))
                accum.<mask>('&').append(map.get(c)).append(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
130,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,37,1350,1355,MethodCallMutator,append,join,3,6.3272523E-6,"accum.<mask>('&')","String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length(); pos++) {
            Character c = string.charAt(pos);
            if (map.containsKey(c))
                accum.<mask>('&').append(map.get(c)).append(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
131,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,37,1350,1355,MethodCallMutator,append,open,4,4.7349085E-6,"accum.<mask>('&')","String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length(); pos++) {
            Character c = string.charAt(pos);
            if (map.containsKey(c))
                accum.<mask>('&').append(map.get(c)).append(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
132,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,37,1344,1348,IdentifierMutator-Variable,accum,acc,1,2.677244E-4,<mask>,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length(); pos++) {
            Character c = string.charAt(pos);
            if (map.containsKey(c))<mask>.append('&').append(map.get(c)).append(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
133,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,37,1344,1348,IdentifierMutator-Variable,accum,accumulate,2,1.4455739E-4,<mask>,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length(); pos++) {
            Character c = string.charAt(pos);
            if (map.containsKey(c))<mask>.append('&').append(map.get(c)).append(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
134,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,37,1344,1348,IdentifierMutator-Variable,accum,buf,3,9.224423E-5,<mask>,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length(); pos++) {
            Character c = string.charAt(pos);
            if (map.containsKey(c))<mask>.append('&').append(map.get(c)).append(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
135,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,37,1344,1348,IdentifierMutator-Variable,accum,result,4,6.119247E-5,<mask>,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length(); pos++) {
            Character c = string.charAt(pos);
            if (map.containsKey(c))<mask>.append('&').append(map.get(c)).append(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
136,Entities.java,escape,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode)",30,37,1357,1359,IdentifierMutator-Literal,"'&'",c,0,0.45689198,<mask>,"String escape(String string, CharsetEncoder encoder, EscapeMode escapeMode) {
        StringBuilder accum = new StringBuilder(string.length() * 2);
        Map<Character, String> map = escapeMode == EscapeMode.extended ? fullByVal : baseByVal;

        for (int pos = 0; pos < string.length(); pos++) {
            Character c = string.charAt(pos);
            if (map.containsKey(c))
                accum.append(<mask>).append(map.get(c)).append(';');
            else if (encoder.canEncode(c))
                accum.append(c.charValue());
            else
                accum.append(""&#"").append((int) c).append(';');
        }

        return accum.toString();
    }"
